Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2002","2002","tonnes","15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2003","2003","tonnes","12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2004","2004","tonnes","18","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2005","2005","tonnes","15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2006","2006","tonnes","14","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2007","2007","tonnes","30","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2008","2008","tonnes","35","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2009","2009","tonnes","36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2010","2010","tonnes","38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2011","2011","tonnes","34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2012","2012","tonnes","45","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2013","2013","tonnes","44","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2014","2014","tonnes","64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2015","2015","tonnes","17","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2016","2016","tonnes","34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2017","2017","tonnes","36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2018","2018","tonnes","36","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1309","Insecticides","2019","2019","tonnes","36","F","FAO estimate"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","690","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","345","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","223","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","261","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","230","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","220","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","265","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","221","F","FAO estimate"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","177","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","255","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","236","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2003","2003","tonnes","316","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2004","2004","tonnes","414","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2005","2005","tonnes","487","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2006","2006","tonnes","509","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2007","2007","tonnes","776","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2008","2008","tonnes","679","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2009","2009","tonnes","555","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2010","2010","tonnes","669","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2011","2011","tonnes","724","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2012","2012","tonnes","912","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2013","2013","tonnes","728","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2014","2014","tonnes","848","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2015","2015","tonnes","861","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2016","2016","tonnes","987","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2017","2017","tonnes","801","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2018","2018","tonnes","965","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1320","Herbicides","2019","2019","tonnes","965","F","FAO estimate"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1992","1992","tonnes","180","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1993","1993","tonnes","89","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1994","1994","tonnes","56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1995","1995","tonnes","77","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1996","1996","tonnes","102","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1997","1997","tonnes","84","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1998","1998","tonnes","68","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","1999","1999","tonnes","63","F","FAO estimate"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","2000","2000","tonnes","57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","2001","2001","tonnes","58","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","2002","2002","tonnes","66","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","2003","2003","tonnes","79","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","428","Latvia","5157","Agricultural Use","1331","Fungicides and Bactericides","2004","2004","tonnes","88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
